id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
hgE7M0H_iY4wIzFAgrOTCA,saucy-porka-south-loop-chicago,Saucy Porka - South Loop,https://s3-media0.fl.yelpcdn.com/bphoto/4RVZzZCqZ8SK9-ASkzhL0Q/o.jpg,False,https://www.yelp.com/biz/saucy-porka-south-loop-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,706,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.4,"['pickup', 'delivery']",$,+13122852303,(312) 285-2303,4740.675134445808,41.877049,-87.634798,335 S Franklin St,,,Chicago,60606,US,IL,"['335 S Franklin St', 'Chicago, IL 60606']"
FAU38tkxA6vjhKWEKUQ76Q,carpenter-street-chicago,Carpenter Street,https://s3-media0.fl.yelpcdn.com/bphoto/MGOQFCmnaXvkmng32_7GEQ/o.jpg,False,https://www.yelp.com/biz/carpenter-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,89,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.2,"['pickup', 'delivery']",,+13129000550,(312) 900-0550,3170.0175037000035,41.8834,-87.65304,111 N Carpenter St,,,Chicago,60607,US,IL,"['111 N Carpenter St', 'Chicago, IL 60607']"
R7d-mz-fVtheQJvZE7sXhA,little-goat-diner-chicago-8,Little Goat Diner,https://s3-media0.fl.yelpcdn.com/bphoto/KYPD0B4gw4m44ELdsMcuCg/o.jpg,False,https://www.yelp.com/biz/little-goat-diner-chicago-8?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,274,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'New American'}]",3.5,[],$$,+17738197673,(773) 819-7673,4287.027509922372,41.942313,-87.663544,3325 N Southport Ave,Ste 3,,Chicago,60657,US,IL,"['3325 N Southport Ave', 'Ste 3', 'Chicago, IL 60657']"
OHl34eI8EENNANB0fuQA4w,porter-kitchen-and-deck-chicago,Porter Kitchen & Deck,https://s3-media0.fl.yelpcdn.com/bphoto/ufITEq1vc73-Q5AbMOGd4A/o.jpg,False,https://www.yelp.com/biz/porter-kitchen-and-deck-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,208,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.1,['pickup'],$$,+13127817580,(312) 781-7580,3928.6002501068065,41.8852477324604,-87.638622438905,150 N Riverside Plz,,,Chicago,60606,US,IL,"['150 N Riverside Plz', 'Chicago, IL 60606']"
citeIqYkNH4BG5EjQKxa4g,faiza-chicago,Faiza,https://s3-media0.fl.yelpcdn.com/bphoto/ZEVZbs6VlBZY3xwHIN_86g/o.jpg,False,https://www.yelp.com/biz/faiza-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,29,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.8,"['pickup', 'delivery']",,+12244188771,(224) 418-8771,9100.850815366417,41.98304482309459,-87.71197220580845,3315 W Bryn Mawr Ave,,,Chicago,60659,US,IL,"['3315 W Bryn Mawr Ave', 'Chicago, IL 60659']"
OSyGZMwCI9w_0BbQtH-kCw,duck-duck-goat-chicago,Duck Duck Goat,https://s3-media0.fl.yelpcdn.com/bphoto/B-9g9Mgdy6TCJv7NeRgwFA/o.jpg,False,https://www.yelp.com/biz/duck-duck-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2090,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.1,['delivery'],$$$,+13129023825,(312) 902-3825,3109.3994242720555,41.886635785447695,-87.64971571113162,857 W Fulton Market,,,Chicago,60607,US,IL,"['857 W Fulton Market', 'Chicago, IL 60607']"
RnR_zPbkVcG9G52hgYov_g,maharaj-indian-grill-chicago-2,Maharaj Indian Grill,https://s3-media0.fl.yelpcdn.com/bphoto/r9U6S3k4GA958k99K3qblw/o.jpg,False,https://www.yelp.com/biz/maharaj-indian-grill-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,268,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"['pickup', 'delivery']",$$,+13128775376,(312) 877-5376,5225.32135503394,41.87709215177034,-87.62720908557776,333 S State St,Ste C 13,,Chicago,60604,US,IL,"['333 S State St', 'Ste C 13', 'Chicago, IL 60604']"
LnVv3v3uYa7g9MzqzII6tA,provare-chicago,Provare,https://s3-media0.fl.yelpcdn.com/bphoto/QEdxT43cS4gAGCAowzItoA/o.jpg,False,https://www.yelp.com/biz/provare-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,445,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$,+13129880943,(312) 988-0943,1414.8113723442366,41.89609753853198,-87.66587719325405,1523 W Chicago Ave,,,Chicago,60642,US,IL,"['1523 W Chicago Ave', 'Chicago, IL 60642']"
LbMsIta2kx4C9R-vs3VPQg,mabu-generation-chicago,Mabu Generation,https://s3-media0.fl.yelpcdn.com/bphoto/fivamQHot8uUNWaM6M9hhQ/o.jpg,False,https://www.yelp.com/biz/mabu-generation-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,42,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.4,"['pickup', 'delivery']",$$,+13125616228,(312) 561-6228,6775.487743835657,41.854587,-87.632218,2022 S Archer Ave,,,Chicago,60616,US,IL,"['2022 S Archer Ave', 'Chicago, IL 60616']"
4oATsYP0OF0ciHz-_-c_Lw,1492-cuban-fusion-chicago-2,1492 Cuban Fusion,https://s3-media0.fl.yelpcdn.com/bphoto/US2V6x_QflUWkbRsNyAM2Q/o.jpg,False,https://www.yelp.com/biz/1492-cuban-fusion-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,315,"[{'alias': 'cuban', 'title': 'Cuban'}]",4.4,"['pickup', 'delivery']",$$,+17732279601,(773) 227-9601,1352.6440737016494,41.910048,-87.692787,2615 W North Ave,,,Chicago,60647,US,IL,"['2615 W North Ave', 'Chicago, IL 60647']"
99GN5ngA2wdwxv0keLqC3g,red-light-chicken-chicago-2,Red Light Chicken,https://s3-media0.fl.yelpcdn.com/bphoto/hLvkDAwa-2le4At6PDPgzA/o.jpg,False,https://www.yelp.com/biz/red-light-chicken-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,204,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.8,[],,,,2702.6112222301804,41.92138074882422,-87.65329362535614,2147 N Sheffield Ave,,,Chicago,60614,US,IL,"['2147 N Sheffield Ave', 'Chicago, IL 60614']"
c6Mpi_TsS1iKrS1hyRsFxw,cafe-nova-chicago,Cafe Nova,https://s3-media0.fl.yelpcdn.com/bphoto/t2C795FPkzdk3o16IaXF8g/o.jpg,False,https://www.yelp.com/biz/cafe-nova-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,74,"[{'alias': 'srilankan', 'title': 'Sri Lankan'}, {'alias': 'indpak', 'title': 'Indian'}]",4.6,"['pickup', 'delivery']",$$,+17736750736,(773) 675-0736,10549.492372780582,41.99926,-87.660308,6431 N Sheridan Rd,,,Chicago,60626,US,IL,"['6431 N Sheridan Rd', 'Chicago, IL 60626']"
B3s6h5OFne0C5ygKSevJpA,rudy-s-ramen-chicago,Rudy’s Ramen,https://s3-media0.fl.yelpcdn.com/bphoto/bkugLii_ov2qg5RxknHpIQ/o.jpg,False,https://www.yelp.com/biz/rudy-s-ramen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,159,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['pickup', 'delivery']",$$,+13129657187,(312) 965-7187,1068.1268768503876,41.90252543864915,-87.66536544877775,1146 N Milwaukee Ave,,,Chicago,60642,US,IL,"['1146 N Milwaukee Ave', 'Chicago, IL 60642']"
iiY5lZTcUqgxfU2It8pyUQ,il-girasole-trattoria-chicago,Il Girasole Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/xSzF_Hc9E-2vSMNEJuS3WA/o.jpg,False,https://www.yelp.com/biz/il-girasole-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'soup', 'title': 'Soup'}]",4.6,"['pickup', 'delivery']",,+18723152928,(872) 315-2928,2931.815330468413,41.9304808,-87.68807216688188,2700 N Western Ave,,,Chicago,60647,US,IL,"['2700 N Western Ave', 'Chicago, IL 60647']"
pbEiXam9YJL3neCYHGwLUA,alinea-chicago,Alinea,https://s3-media0.fl.yelpcdn.com/bphoto/WBsWNNd4vg8FNr4Y2fdt6A/o.jpg,False,https://www.yelp.com/biz/alinea-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2731,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.4,['pickup'],$$$$,+13128670110,(312) 867-0110,2604.2347792583564,41.9134194160823,-87.6482384681229,1723 N Halsted St,,,Chicago,60614,US,IL,"['1723 N Halsted St', 'Chicago, IL 60614']"
_Cfa97PQmir4cBddanCkbQ,la-serre-chicago,La Serre,https://s3-media0.fl.yelpcdn.com/bphoto/e8AhhiOUzW5tzI93CCjCWQ/o.jpg,False,https://www.yelp.com/biz/la-serre-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,139,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.2,[],$$$$,+13125001128,(312) 500-1128,3156.4613991992082,41.88699,-87.64848,307 N Green St,,,Chicago,60607,US,IL,"['307 N Green St', 'Chicago, IL 60607']"
r9zeenSk7DLkv3MwHbfkng,menya-goku-by-ramen-wasabi-chicago,Menya Goku By Ramen Wasabi,https://s3-media0.fl.yelpcdn.com/bphoto/YUSehQQXGODCGSQp1ssNxw/o.jpg,False,https://www.yelp.com/biz/menya-goku-by-ramen-wasabi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,138,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['pickup', 'delivery']",$$,+17739426701,(773) 942-6701,6246.778204036729,41.9612451,-87.6841485,2207 W Montrose Ave,,,Chicago,60618,US,IL,"['2207 W Montrose Ave', 'Chicago, IL 60618']"
zIXZtgiir9CVF-iZeeAvaQ,ramen-san-chicago,RAMEN-SAN,https://s3-media0.fl.yelpcdn.com/bphoto/4TSQCELv2FWXt7ks-HLTQQ/o.jpg,False,https://www.yelp.com/biz/ramen-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3198,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.9,"['pickup', 'delivery']",$$,+13123779950,(312) 377-9950,4286.763358997224,41.889798,-87.630293,59 W Hubbard St,,,Chicago,60654,US,IL,"['59 W Hubbard St', 'Chicago, IL 60654']"
1N6u22_Kb6HRBFrw8D153g,ed-debevics-chicago-7,Ed Debevic's,https://s3-media0.fl.yelpcdn.com/bphoto/cpOsIa7HovQ8_HCBFiPfQQ/o.jpg,False,https://www.yelp.com/biz/ed-debevics-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,395,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.2,['delivery'],$$,+13123748497,(312) 374-8497,4736.768472889475,41.89232385107228,-87.6232092444025,159 E Ohio St,,,Chicago,60611,US,IL,"['159 E Ohio St', 'Chicago, IL 60611']"
F7IQngaDDBgYvhA3U31q-g,irazú-costa-rican-restaurant-and-catering-chicago-7,Irazú Costa Rican Restaurant & Catering,https://s3-media0.fl.yelpcdn.com/bphoto/nmi1BdOCjuJvpYvDNwOIUQ/o.jpg,False,https://www.yelp.com/biz/iraz%C3%BA-costa-rican-restaurant-and-catering-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2511,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.3,"['pickup', 'delivery']",$$,+17732525687,(773) 252-5687,1234.6298304888553,41.9151045993531,-87.6846393244315,1865 N Milwaukee Ave,,,Chicago,60647,US,IL,"['1865 N Milwaukee Ave', 'Chicago, IL 60647']"
kuJLjqq0m_tWfkgkMV6WrA,sweet-rice-asian-kitchen-chicago,Sweet Rice Asian Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/pGYpkYwQXxkf-7tjk4iVFw/o.jpg,False,https://www.yelp.com/biz/sweet-rice-asian-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,94,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,"['pickup', 'delivery']",$$,+17736612743,(773) 661-2743,1442.250666992227,41.915980361557416,-87.68754992634057,1904 N Western Ave,,,Chicago,60647,US,IL,"['1904 N Western Ave', 'Chicago, IL 60647']"
db7p4tMxC_pptYho8RUhzQ,aloha-wagon-chicago,Aloha Wagon,https://s3-media0.fl.yelpcdn.com/bphoto/5DJYjSsrQuhpKKFsfuH84g/o.jpg,False,https://www.yelp.com/biz/aloha-wagon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,279,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.8,['delivery'],$$,+13128889613,(312) 888-9613,5730.327344388117,41.85405076353342,-87.68549001270712,2023 S Western Ave,,,Chicago,60608,US,IL,"['2023 S Western Ave', 'Chicago, IL 60608']"
9nFfjQKo2YvttOG7ppqjQQ,rendang-republic-chicago,Rendang Republic,https://s3-media0.fl.yelpcdn.com/bphoto/Rk6418ab4t4LJi5_mG3aKA/o.jpg,False,https://www.yelp.com/biz/rendang-republic-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.3,"['pickup', 'delivery']",,,,4687.067292395108,41.94324,-87.653001,3355 N Clark St,,,Chicago,60657,US,IL,"['3355 N Clark St', 'Chicago, IL 60657']"
U2i4dCWTP6AhSuCwDhhblA,sinha-elegant-cuisine-chicago,Sinha Elegant Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/GzlOIUKilc7aWajmtq_ypA/o.jpg,False,https://www.yelp.com/biz/sinha-elegant-cuisine-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,180,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.4,"['pickup', 'delivery']",$$,+13124918200,(312) 491-8200,2930.7680166431205,41.878904762416575,-87.6774018,2018 W Adams St,,,Chicago,60612,US,IL,"['2018 W Adams St', 'Chicago, IL 60612']"
